time_open,time_close,time_high,time_low,quote.USDT.open,quote.USDT.high,quote.USDT.low,quote.USDT.close,quote.USDT.volume,quote.USDT.market_cap,quote.USDT.timestamp
2017-04-09T00:00:00.000Z,2017-04-09T23:59:59.999Z,2017-04-09T16:49:04.000Z,2017-04-09T11:59:06.000Z,1176.9037148878238,1198.4730668525747,1174.2451203591586,1187.9177887742176,242352758.61130896,19321289283.244423,2017-04-09T23:59:17.000Z
2017-04-10T00:00:00.000Z,2017-04-10T23:59:59.999Z,2017-04-10T10:04:04.000Z,2017-04-10T06:29:04.000Z,1187.3478195535063,1190.3701911986739,1179.1973383213974,1187.2118780698136,215897896.87469077,19311974263.554333,2017-04-10T23:59:18.000Z
2017-04-11T00:00:00.000Z,2017-04-11T23:59:59.999Z,2017-04-11T21:49:07.000Z,2017-04-11T00:04:10.000Z,1187.5418568806892,1208.2620183708068,1187.5386006465744,1205.1995836318258,216216010.0556932,19607120697.350113,2017-04-11T23:59:18.000Z
2017-04-12T00:00:00.000Z,2017-04-12T23:59:59.999Z,2017-04-12T03:09:08.000Z,2017-04-12T13:34:12.000Z,1204.9996010033517,1207.3913923581545,1197.0382710252404,1200.8963871020526,288828618.9872914,19539244790.644184,2017-04-12T23:59:17.000Z
2017-04-13T00:00:00.000Z,2017-04-13T23:59:59.999Z,2017-04-13T02:34:06.000Z,2017-04-13T17:49:10.000Z,1201.5466965679263,1206.5320710140475,1156.957210542934,1169.7344049881283,352105765.185236,19034093221.219177,2017-04-13T23:59:16.000Z
2017-04-14T00:00:00.000Z,2017-04-14T23:59:59.999Z,2017-04-14T07:04:06.000Z,2017-04-14T09:49:08.000Z,1170.7847397416172,1191.5186296400248,1160.275734453384,1168.7254682357889,255085739.48613188,19019691543.04202,2017-04-14T23:59:25.000Z
2017-04-15T00:00:00.000Z,2017-04-15T23:59:59.999Z,2017-04-15T15:29:10.000Z,2017-04-15T00:29:05.000Z,1168.4852343340315,1188.0635202513733,1165.8849015259332,1172.591309257474,203571384.4760593,19084816754.79774,2017-04-15T23:59:17.000Z
2017-04-16T00:00:00.000Z,2017-04-16T23:59:59.999Z,2017-04-16T19:24:13.000Z,2017-04-16T00:04:07.000Z,1172.6812805477475,1187.7133287303402,1172.6816300553564,1183.5809307299025,183330293.78432348,19265842525.79864,2017-04-16T23:59:17.000Z
2017-04-17T00:00:00.000Z,2017-04-17T23:59:59.999Z,2017-04-17T20:59:08.000Z,2017-04-17T12:34:07.000Z,1183.891157332392,1195.5158386157343,1173.909562709232,1194.760605613795,253386390.30109385,19449880107.2577,2017-04-17T23:59:20.000Z
2017-04-18T00:00:00.000Z,2017-04-18T23:59:59.999Z,2017-04-18T12:39:12.000Z,2017-04-18T00:04:11.000Z,1194.6204912154124,1217.8807098459513,1194.6128669086454,1212.1351100029403,270627833.1605228,19734906769.297005,2017-04-18T23:59:18.000Z
2017-04-19T00:00:00.000Z,2017-04-19T23:59:59.999Z,2017-04-19T03:04:13.000Z,2017-04-19T22:19:07.000Z,1212.5952474837334,1216.1084518061944,1205.6211383815498,1210.868075514841,288198570.38906324,19716457680.882492,2017-04-19T23:59:19.000Z
2017-04-20T00:00:00.000Z,2017-04-20T23:59:59.999Z,2017-04-20T17:44:07.000Z,2017-04-20T02:04:15.000Z,1211.6583697726435,1242.4640891990869,1208.8169788298865,1231.2033637362545,315652393.18160474,20049716574.13799,2017-04-20T23:59:17.000Z
2017-04-21T00:00:00.000Z,2017-04-21T23:59:59.999Z,2017-04-21T02:44:09.000Z,2017-04-21T23:19:10.000Z,1231.544039176319,1239.4387972878426,1233.4298949404654,1241.7069109616352,276544855.9929494,20223338181.33887,2017-04-21T23:59:18.000Z
2017-04-22T00:00:00.000Z,2017-04-22T23:59:59.999Z,2017-04-22T22:09:10.000Z,2017-04-22T13:59:07.000Z,1242.3774378583232,1308.8394581804196,1255.9881123587027,1309.036365957153,264972239.49705327,21322287957.4864,2017-04-22T23:59:18.000Z
2017-04-23T00:00:00.000Z,2017-04-23T23:59:59.999Z,2017-04-23T00:19:09.000Z,2017-04-23T22:44:07.000Z,1309.2596379171255,1310.7756296963698,1306.5376069825654,1310.2858041917507,281061158.1601345,21345146069.574646,2017-04-23T23:59:22.000Z
2017-04-24T00:00:00.000Z,2017-04-24T23:59:59.999Z,2017-04-24T21:24:10.000Z,2017-04-24T00:04:16.000Z,1312.9124800225238,1361.5404481960372,1312.949258959143,1361.9818503608362,256899960.75208226,22189407872.743874,2017-04-24T23:59:18.000Z
2017-04-25T00:00:00.000Z,2017-04-25T23:59:59.999Z,2017-04-25T17:39:08.000Z,2017-04-25T02:19:10.000Z,1362.308606984122,1386.3638714630188,1363.3669665365214,1385.1757411229491,265496123.75961378,22569845923.66479,2017-04-25T23:59:19.000Z
2017-04-26T00:00:00.000Z,2017-04-26T23:59:59.999Z,2017-04-26T17:59:08.000Z,2017-04-26T00:09:07.000Z,1385.7230294270103,1408.2696205291288,1385.6019191817643,1390.891395183531,357886274.3468775,22665619230.568287,2017-04-26T23:59:21.000Z
2017-04-27T00:00:00.000Z,2017-04-27T23:59:59.999Z,2017-04-27T21:29:38.000Z,2017-04-27T01:09:09.000Z,1391.7600224893495,1427.916168313455,1390.8228051577164,1425.5737519207792,485959529.43954015,23233431123.667465,2017-04-27T23:59:23.000Z
2017-04-28T00:00:00.000Z,2017-04-28T23:59:59.999Z,2017-04-28T03:14:11.000Z,2017-04-28T19:24:10.000Z,1425.5845808913189,1439.1083156622165,1386.2805555768675,1408.690010780653,564435832.5620543,22960626216.109856,2017-04-28T23:59:20.000Z
2017-04-29T00:00:00.000Z,2017-04-29T23:59:59.999Z,2017-04-29T05:24:09.000Z,2017-04-29T13:14:07.000Z,1410.145253403387,1418.260178311818,1403.6825739009091,1410.370901173168,451033978.1408968,22991125306.698055,2017-04-29T23:59:21.000Z
2017-04-30T00:00:00.000Z,2017-04-30T23:59:59.999Z,2017-04-30T23:54:06.000Z,2017-04-30T10:19:08.000Z,1410.45621554956,1438.7859902512741,1404.3427193211905,1438.7406382431438,440959828.93141794,23456273225.925762,2017-04-30T23:59:21.000Z
2017-05-01T00:00:00.000Z,2017-05-01T23:59:59.999Z,2017-05-01T17:39:11.000Z,2017-05-01T00:04:08.000Z,1439.178309589451,1531.8931721409401,1439.1762951935143,1519.0135095802882,762524279.246651,24767875705.26323,2017-05-01T23:59:18.000Z
2017-05-02T00:00:00.000Z,2017-05-02T23:59:59.999Z,2017-05-02T11:39:12.000Z,2017-05-02T01:04:09.000Z,1518.404508364975,1578.4087772204057,1512.992590639084,1557.8059104565027,511832133.54137146,25403472175.79387,2017-05-02T23:59:20.000Z
2017-05-03T00:00:00.000Z,2017-05-03T23:59:59.999Z,2017-05-03T21:14:09.000Z,2017-05-03T07:14:09.000Z,1558.8353724954288,1599.4654928813336,1552.2251171558385,1596.4948796956132,625483893.6425238,26036975361.49442,2017-05-03T23:59:22.000Z
2017-05-04T00:00:00.000Z,2017-05-04T23:59:59.999Z,2017-05-04T18:54:10.000Z,2017-05-04T00:04:10.000Z,1597.169872207921,1703.1112688192695,1597.1611005372206,1625.5633770237216,986910721.2096946,26514482206.703518,2017-05-04T23:59:19.000Z
2017-05-05T00:00:00.000Z,2017-05-05T23:59:59.999Z,2017-05-05T09:04:11.000Z,2017-05-05T17:04:08.000Z,1628.946237640501,1704.9132277296897,1608.6693804951094,1627.719291566125,989990706.2061932,26552272695.787853,2017-05-05T23:59:18.000Z
2017-05-06T00:00:00.000Z,2017-05-06T23:59:59.999Z,2017-05-06T23:59:14.000Z,2017-05-06T06:49:15.000Z,1629.1425923206882,1629.9495124219036,1604.6073662795452,1629.9495124219036,601402605.7933732,26592095739.14835,2017-05-06T23:59:19.000Z
2017-05-07T00:00:00.000Z,2017-05-07T23:59:59.999Z,2017-05-07T23:54:12.000Z,2017-05-07T15:04:08.000Z,1630.6411382134834,1647.7717551599058,1608.3252072494643,1647.8086578708815,1114593601.3454447,26886841380.919422,2017-05-07T23:59:19.000Z
2017-05-08T00:00:00.000Z,2017-05-08T23:59:59.999Z,2017-05-08T23:59:09.000Z,2017-05-08T00:04:09.000Z,1648.0254640583632,1781.6820272601585,1648.0731110166942,1781.6820272601585,1385687230.456721,29075290794.941753,2017-05-08T23:59:20.000Z
2017-05-09T00:00:00.000Z,2017-05-09T23:59:59.999Z,2017-05-09T09:49:09.000Z,2017-05-09T21:34:11.000Z,1782.2403455967155,1894.1084708930257,1769.6344809441596,1808.7417053375348,1203437260.804786,29520359668.41256,2017-05-09T23:59:20.000Z
2017-05-10T00:00:00.000Z,2017-05-10T23:59:59.999Z,2017-05-10T23:44:15.000Z,2017-05-10T07:04:16.000Z,1809.937016964738,1806.28682023544,1760.4773232664097,1819.887780126624,932508047.9241761,29705664176.28878,2017-05-10T23:59:19.000Z
2017-05-11T00:00:00.000Z,2017-05-11T23:59:59.999Z,2017-05-11T08:19:14.000Z,2017-05-11T02:24:08.000Z,1813.003860583902,1923.9793637795692,1790.3230926252324,1879.1615679819545,812720587.0328375,30676326928.84594,2017-05-11T23:59:20.000Z
2017-05-12T00:00:00.000Z,2017-05-12T23:59:59.999Z,2017-05-12T00:14:11.000Z,2017-05-12T19:59:09.000Z,1876.3051303697816,1887.724359167872,1763.3989764869975,1766.5122300114542,759150295.5832045,28840785435.405346,2017-05-12T23:59:19.000Z
2017-05-13T00:00:00.000Z,2017-05-13T23:59:59.999Z,2017-05-13T14:49:09.000Z,2017-05-13T02:34:14.000Z,1765.3647765923997,1869.48717781352,1702.9507184625193,1853.760077085516,595322878.5721138,30268865026.576385,2017-05-13T23:59:18.000Z
2017-05-14T00:00:00.000Z,2017-05-14T23:59:59.999Z,2017-05-14T10:09:11.000Z,2017-05-14T19:54:11.000Z,1849.60041334292,1863.5640833533532,1808.064633041597,1843.7460221837794,445615520.22138214,30109177690.384933,2017-05-14T23:59:20.000Z
2017-05-15T00:00:00.000Z,2017-05-15T23:59:59.999Z,2017-05-15T00:44:09.000Z,2017-05-15T15:44:17.000Z,1843.2668763640838,1845.7710113624466,1754.1511456658225,1797.202433610119,756260362.2635263,29352784476.40484,2017-05-15T23:59:19.000Z
2017-05-16T00:00:00.000Z,2017-05-16T23:59:59.999Z,2017-05-16T15:59:09.000Z,2017-05-16T04:04:09.000Z,1800.5828788928657,1813.150245890623,1760.62534334608,1809.3734624277226,1000473122.1137733,29554690554.490208,2017-05-16T23:59:18.000Z
2017-05-17T00:00:00.000Z,2017-05-17T23:59:59.999Z,2017-05-17T09:54:18.000Z,2017-05-17T02:24:09.000Z,1801.320010028294,1939.8823179784604,1807.606851709874,1895.130758380055,1097174461.0372436,30959116277.158104,2017-05-17T23:59:20.000Z
2017-05-18T00:00:00.000Z,2017-05-18T23:59:59.999Z,2017-05-18T23:14:12.000Z,2017-05-18T03:54:15.000Z,1874.1194187271644,1955.0192039554788,1885.9082878979427,1952.8139843031822,924704195.8794672,31904879181.721306,2017-05-18T23:59:19.000Z
2017-05-19T00:00:00.000Z,2017-05-19T23:59:59.999Z,2017-05-19T22:49:18.000Z,2017-05-19T00:09:18.000Z,1961.8302025075368,2001.132082243916,1953.019015821217,1985.3188995311305,1155897853.6232848,32440012189.90519,2017-05-19T23:59:19.000Z
2017-05-20T00:00:00.000Z,2017-05-20T23:59:59.999Z,2017-05-20T23:59:12.000Z,2017-05-20T11:49:19.000Z,1981.853102934486,2098.514681637558,2001.666168872908,2098.514681637558,967692568.7676433,34293899967.90997,2017-05-20T23:59:20.000Z
2017-05-21T00:00:00.000Z,2017-05-21T23:59:59.999Z,2017-05-21T12:14:09.000Z,2017-05-21T20:04:13.000Z,2080.6976944274948,2126.8583440432226,2059.4382527188004,2041.0381495512186,1147768979.5581267,33358446650.977356,2017-05-21T23:59:24.000Z
2017-05-22T00:00:00.000Z,2017-05-22T23:59:59.999Z,2017-05-22T08:54:10.000Z,2017-05-22T00:39:26.000Z,2043.0279820432593,2285.446288412447,2010.2016842489284,2156.4549119500994,1927077443.7680295,35248766638.0772,2017-05-22T23:59:22.000Z
2017-05-23T00:00:00.000Z,2017-05-23T23:59:59.999Z,2017-05-23T23:54:10.000Z,2017-05-23T00:09:09.000Z,2174.473481889696,2306.912768647282,2164.5947511257336,2305.895318658045,1370119705.465996,37696259112.150536,2017-05-23T23:59:25.000Z
2017-05-24T00:00:00.000Z,2017-05-24T23:59:59.999Z,2017-05-24T20:19:15.000Z,2017-05-24T00:04:14.000Z,2306.83956624972,2473.0910231475646,2306.8819247101037,2403.134202680633,1696780129.6394389,39290585079.12805,2017-05-24T23:59:22.000Z
2017-05-25T00:00:00.000Z,2017-05-25T23:59:59.999Z,2017-05-25T15:14:11.000Z,2017-05-25T23:44:17.000Z,2405.6912012085345,2694.602652541968,2188.821704157137,2223.5943217053973,2321722778.744087,36359658758.03983,2017-05-25T23:59:17.000Z
2017-05-26T00:00:00.000Z,2017-05-26T23:59:59.999Z,2017-05-26T08:59:19.000Z,2017-05-26T19:34:18.000Z,2238.942476797852,2487.954704864636,1972.4402368411018,2125.459685983616,1701857918.1198215,34759078163.16409,2017-05-26T23:59:18.000Z
2017-05-27T00:00:00.000Z,2017-05-27T23:59:59.999Z,2017-05-27T01:34:10.000Z,2017-05-27T10:19:16.000Z,2119.524682683588,2189.0745379113637,1748.982737257525,1991.6936864359657,1661133514.163058,32575568405.539883,2017-05-27T23:59:19.000Z
2017-05-28T00:00:00.000Z,2017-05-28T23:59:59.999Z,2017-05-28T09:44:13.000Z,2017-05-28T00:04:15.000Z,2006.5518315699744,2198.0402825166148,2009.3421604640262,2068.024585989956,1100433065.9911163,33828356622.80095,2017-05-28T23:59:18.000Z
2017-05-29T00:00:00.000Z,2017-05-29T23:59:59.999Z,2017-05-29T21:29:17.000Z,2017-05-29T03:39:09.000Z,2071.5066746486855,2238.035612552745,2018.2644541700113,2207.9247065852333,973597855.8757159,36120984102.08541,2017-05-29T23:59:19.000Z
2017-05-30T00:00:00.000Z,2017-05-30T23:59:59.999Z,2017-05-30T06:04:10.000Z,2017-05-30T22:39:08.000Z,2207.6799917850867,2257.5126825978914,2086.067895641507,2154.9834412940886,1430372096.6366177,35259703777.346504,2017-05-30T23:59:19.000Z
2017-05-31T00:00:00.000Z,2017-05-31T23:59:59.999Z,2017-05-31T18:49:20.000Z,2017-05-31T04:29:17.000Z,2166.59304433978,2241.065482698358,2059.0274731535346,2206.352577502695,1490738615.3054411,36104754966.13706,2017-05-31T23:59:29.000Z
2017-06-01T00:00:00.000Z,2017-06-01T23:59:59.999Z,2017-06-01T12:54:13.000Z,2017-06-01T00:04:09.000Z,2208.2055100041553,2375.0160492316745,2209.519328153591,2336.4544011785706,1604141381.5025036,38238676273.632774,2017-06-01T23:59:20.000Z
2017-06-02T00:00:00.000Z,2017-06-02T23:59:59.999Z,2017-06-02T23:59:11.000Z,2017-06-02T01:24:11.000Z,2332.7187467322333,2430.502962236017,2311.8209388508412,2430.502962236017,1286309414.0900009,39782379346.19193,2017-06-02T23:59:19.000Z
2017-06-03T00:00:00.000Z,2017-06-03T23:59:59.999Z,2017-06-03T17:29:12.000Z,2017-06-03T04:54:14.000Z,2435.552292241509,2502.7820244049394,2343.836506791869,2458.2632118789124,1480567613.8833518,40242657107.35475,2017-06-03T23:59:19.000Z
2017-06-04T00:00:00.000Z,2017-06-04T23:59:59.999Z,2017-06-04T00:09:21.000Z,2017-06-04T00:29:17.000Z,2489.966915720695,2523.7322961048203,2389.7109777414908,2482.913502759056,1339530325.6897404,40651157733.55766,2017-06-04T23:59:20.000Z
2017-06-05T00:00:00.000Z,2017-06-05T23:59:59.999Z,2017-06-05T23:59:19.000Z,2017-06-05T00:09:11.000Z,2483.4965607838385,2642.4182554404497,2485.342863691719,2642.4182554404497,1346686046.1341517,43268078598.70431,2017-06-05T23:59:19.000Z
2017-06-06T00:00:00.000Z,2017-06-06T23:59:59.999Z,2017-06-06T01:54:11.000Z,2017-06-06T00:04:13.000Z,2646.3817001022567,2923.112679444539,2648.259179371072,2849.4344573753906,2079563702.3003757,46663194300.09626,2017-06-06T23:59:18.000Z
2017-06-07T00:00:00.000Z,2017-06-07T23:59:59.999Z,2017-06-07T00:04:18.000Z,2017-06-07T22:24:27.000Z,2855.584677570042,2863.1999423318075,2684.1027227115696,2707.840182382973,1504200385.5679188,44349920475.87883,2017-06-07T23:59:21.000Z
2017-06-08T00:00:00.000Z,2017-06-08T23:59:59.999Z,2017-06-08T06:29:36.000Z,2017-06-08T00:39:12.000Z,2696.2741377900716,2792.8192833319063,2617.2848366278613,2792.340816000378,1275106132.634164,45739727400.437515,2017-06-08T23:59:20.000Z
2017-06-09T00:00:00.000Z,2017-06-09T23:59:59.999Z,2017-06-09T21:29:13.000Z,2017-06-09T23:14:14.000Z,2794.1520267957494,2898.481712027136,2789.6879703979544,2821.9258834274915,1348049934.8798354,46229598755.80855,2017-06-09T23:59:19.000Z
2017-06-10T00:00:00.000Z,2017-06-10T23:59:59.999Z,2017-06-10T23:54:19.000Z,2017-06-10T06:24:13.000Z,2826.2528283486868,2881.180354428494,2745.1788678817243,2877.5793647191626,1970857457.0033076,47146476754.73856,2017-06-10T23:59:20.000Z
2017-06-11T00:00:00.000Z,2017-06-11T23:59:59.999Z,2017-06-11T16:49:13.000Z,2017-06-11T06:09:28.000Z,2872.4054122808548,2993.164345326287,2796.128539738478,2934.1288057352517,1738193350.6362057,48078374661.48763,2017-06-11T23:59:19.000Z
2017-06-12T00:00:00.000Z,2017-06-12T23:59:59.999Z,2017-06-12T02:24:16.000Z,2017-06-12T17:44:15.000Z,2929.278313194603,2983.3210718524238,2454.247803460493,2613.216564190537,2524689128.460264,42824741636.73925,2017-06-12T23:59:21.000Z
2017-06-13T00:00:00.000Z,2017-06-13T23:59:59.999Z,2017-06-13T08:44:20.000Z,2017-06-13T02:04:17.000Z,2634.1252347557243,2704.922967463343,2599.6017624396623,2694.426443757966,1766388303.0385926,44160334215.60306,2017-06-13T23:59:21.000Z
2017-06-14T00:00:00.000Z,2017-06-14T23:59:59.999Z,2017-06-14T06:29:20.000Z,2017-06-14T22:49:15.000Z,2694.2874723561995,2739.089844126674,2398.0291006695124,2444.858178279777,1654922615.9769285,40074309079.27849,2017-06-14T23:59:20.000Z
2017-06-15T00:00:00.000Z,2017-06-15T23:59:59.999Z,2017-06-15T02:24:19.000Z,2017-06-15T14:04:14.000Z,2438.2347819908755,2498.285525217509,2109.890670072136,2422.3567929379237,1991546000.5978498,39710086069.69665,2017-06-15T23:59:20.000Z
2017-06-16T00:00:00.000Z,2017-06-16T23:59:59.999Z,2017-06-16T20:14:31.000Z,2017-06-16T02:09:18.000Z,2427.2612944585753,2516.2972983665863,2349.70051102944,2479.8135629069548,1176802753.5474613,40656572175.73629,2017-06-16T23:59:22.000Z
2017-06-17T00:00:00.000Z,2017-06-17T23:59:59.999Z,2017-06-17T18:49:21.000Z,2017-06-17T02:29:22.000Z,2475.3335137783374,2703.475429165361,2417.4334991548117,2686.5487713144557,1552229772.4360027,44050904239.52686,2017-06-17T23:59:21.000Z
2017-06-18T00:00:00.000Z,2017-06-18T23:59:59.999Z,2017-06-18T00:09:26.000Z,2017-06-18T20:59:18.000Z,2686.0128684410633,2686.1691571109586,2477.183784247494,2541.1176877625994,1175342542.1088972,41670802369.208115,2017-06-18T23:59:21.000Z
2017-06-19T00:00:00.000Z,2017-06-19T23:59:59.999Z,2017-06-19T13:14:16.000Z,2017-06-19T00:04:19.000Z,2541.8555952395814,2670.8027055237976,2542.485754916649,2625.287715199874,1466779156.1005745,43056029549.452194,2017-06-19T23:59:23.000Z
2017-06-20T00:00:00.000Z,2017-06-20T23:59:59.999Z,2017-06-20T20:44:18.000Z,2017-06-20T00:14:12.000Z,2626.970502775067,2869.208252190817,2627.266710682232,2790.802330302247,1901203827.113347,45775470354.88955,2017-06-20T23:59:21.000Z
2017-06-21T00:00:00.000Z,2017-06-21T23:59:59.999Z,2017-06-21T05:04:13.000Z,2017-06-21T22:49:11.000Z,2778.1288264313766,2901.2119720303035,2699.2390338302143,2740.1752816165254,1657474270.2106566,44949765182.87825,2017-06-21T23:59:23.000Z
2017-06-22T00:00:00.000Z,2017-06-22T23:59:59.999Z,2017-06-22T15:09:35.000Z,2017-06-22T05:09:16.000Z,2742.1418692424227,2806.153570440778,2659.431162573228,2780.7635398904977,1128520827.2274222,45620476776.735275,2017-06-22T23:59:23.000Z
2017-06-23T00:00:00.000Z,2017-06-23T23:59:59.999Z,2017-06-23T17:44:22.000Z,2017-06-23T00:09:23.000Z,2782.747476747554,2756.162444898261,2785.493244810085,2728.545679434259,955587914.5437138,44769296805.22763,2017-06-23T23:59:22.000Z
2017-06-24T00:00:00.000Z,2017-06-24T23:59:59.999Z,2017-06-24T12:49:19.000Z,2017-06-24T20:14:18.000Z,2722.1938812534972,2722.708286866806,2540.4217044862903,2556.324301314928,963011659.4466506,41948162585.58793,2017-06-24T23:59:22.000Z
2017-06-25T00:00:00.000Z,2017-06-25T23:59:59.999Z,2017-06-25T12:09:16.000Z,2017-06-25T21:34:23.000Z,2554.8838547078485,2652.1563596793144,2523.5924726726294,2555.7993816629023,1146028958.1640518,41943416761.130424,2017-06-25T23:59:21.000Z
2017-06-26T00:00:00.000Z,2017-06-26T23:59:59.999Z,2017-06-26T04:29:20.000Z,2017-06-26T19:32:28.000Z,2556.944479089353,2559.8360682364473,2356.1331908179463,2453.660938397851,1646644171.163802,40271140335.55314,2017-06-26T23:58:41.000Z
2017-06-27T00:00:00.000Z,2017-06-27T23:59:59.999Z,2017-06-27T23:59:42.000Z,2017-06-27T14:52:45.000Z,2453.660938397851,2534.387855108996,2361.274818764777,2534.387855108996,1479247637.8542588,41600710243.504234,2017-06-27T23:59:51.000Z
2017-06-28T00:00:00.000Z,2017-06-28T23:59:59.999Z,2017-06-28T21:59:09.000Z,2017-06-28T05:40:09.000Z,2534.963828382963,2575.1625374698747,2449.427590252369,2544.784508262604,1170073624.6222765,41776357544.30652,2017-06-28T23:59:05.000Z
2017-06-29T00:00:00.000Z,2017-06-29T23:59:59.999Z,2017-06-29T17:49:11.000Z,2017-06-29T13:09:09.000Z,2537.638782975188,2552.9726638522466,2461.820581514993,2494.911892485302,933365570.6513171,40961305168.642624,2017-06-29T23:59:06.000Z
2017-06-30T00:00:00.000Z,2017-06-30T23:59:59.999Z,2017-06-30T11:39:11.000Z,2017-06-30T07:49:09.000Z,2494.8332147837864,2534.189384414659,2439.2472018657436,2466.456408559474,855285241.282825,40498904486.70968,2017-06-30T23:59:06.000Z
2017-07-01T00:00:00.000Z,2017-07-01T23:59:59.999Z,2017-07-01T11:39:09.000Z,2017-07-01T21:44:10.000Z,2478.1482348858576,2449.981062577376,2354.8390091560823,2386.874909904103,764641138.1803442,39197139640.549126,2017-07-01T23:59:04.000Z
2017-07-02T00:00:00.000Z,2017-07-02T23:59:59.999Z,2017-07-02T23:34:07.000Z,2017-07-02T02:29:10.000Z,2388.6885382357814,2478.1564563129555,2338.579961668911,2456.700498098393,787787485.1797167,40349586462.54358,2017-07-02T23:59:05.000Z
2017-07-03T00:00:00.000Z,2017-07-03T23:59:59.999Z,2017-07-03T14:24:10.000Z,2017-07-03T04:19:06.000Z,2448.947648375017,2597.5303028666826,2444.412545163802,2562.150496851645,963393985.8551543,42086843905.95533,2017-07-03T23:59:08.000Z
2017-07-04T00:00:00.000Z,2017-07-04T23:59:59.999Z,2017-07-04T07:34:18.000Z,2017-07-04T00:09:19.000Z,2559.092717210293,2643.392161204049,2560.234730764284,2604.6913648113828,986671947.0886552,42790749288.96402,2017-07-04T23:59:07.000Z
2017-07-05T00:00:00.000Z,2017-07-05T23:59:59.999Z,2017-07-05T22:34:14.000Z,2017-07-05T08:29:18.000Z,2605.9230323553647,2625.698753680017,2536.637427362434,2611.2332353221964,944910811.9004129,42902953902.34965,2017-07-05T23:59:05.000Z
